"07459: Befolkning, etter statistikkvariabel, region, kjønn, alder og år"
"Personer";"0 Hele landet";"Kvinner";"0 år";24799;28887;28805;27665;27193;27523;27815;27808;28654;28571;29434;30136;30079;29330;29504;29005;28839;28851;28685;27628;26835;26619;26005
"Personer";"0 Hele landet";"Kvinner";"1 år";24606;28745;29090;29039;28025;27618;28066;28221;28197;29022;29004;29865;30586;30517;29776;29908;29423;29195;29138;29038;27901;27165;26803
"Personer";"0 Hele landet";"Kvinner";"2 år";24282;29548;28891;29193;29290;28195;27823;28361;28510;28592;29375;29333;30213;30948;30995;30149;30243;29631;29464;29367;29160;28058;27195
"Personer";"0 Hele landet";"Kvinner";"3 år";24967;30121;29589;28937;29331;29353;28283;27899;28449;28715;28859;29645;29648;30441;31342;31228;30383;30416;29783;29650;29452;29261;28108
"Personer";"0 Hele landet";"Kvinner";"4 år";25197;29828;30155;29619;29077;29419;29407;28420;28002;28673;28944;29067;29848;29868;30739;31605;31420;30582;30566;29979;29663;29547;29248
"Personer";"0 Hele landet";"Kvinner";"5 år";24976;29726;29874;30194;29760;29157;29483;29479;28536;28212;28880;29151;29231;30073;30128;30973;31802;31567;30743;30677;30034;29721;29530
"Personer";"0 Hele landet";"Kvinner";"6 år";25321;29797;29751;29890;30329;29836;29217;29573;29588;28691;28436;29061;29326;29439;30319;30340;31153;31963;31683;30893;30713;30118;29686
"Personer";"0 Hele landet";"Kvinner";"7 år";25409;29779;29812;29788;30053;30427;29909;29358;29682;29773;28892;28598;29245;29516;29637;30509;30506;31318;32158;31870;30910;30789;30159
"Personer";"0 Hele landet";"Kvinner";"8 år";25086;30356;29832;29873;29944;30147;30525;30040;29505;29833;29993;29081;28758;29406;29703;29825;30655;30710;31560;32289;31964;31047;30825
"Personer";"0 Hele landet";"Kvinner";"9 år";26362;30482;30410;29878;30021;30055;30222;30635;30125;29666;30056;30166;29267;28910;29614;29938;30011;30882;30918;31747;32349;32041;31090
"Personer";"0 Hele landet";"Kvinner";"10 år";27824;29606;30527;30475;30080;30111;30140;30358;30769;30297;29876;30251;30354;29451;29066;29774;30085;30248;31083;31099;31875;32507;32075
"Personer";"0 Hele landet";"Kvinner";"11 år";29720;28796;29623;30582;30619;30187;30194;30271;30463;30958;30535;30064;30431;30533;29618;29263;29944;30309;30456;31252;31203;32008;32555
"Personer";"0 Hele landet";"Kvinner";"12 år";30004;27419;28864;29702;30740;30700;30268;30303;30385;30624;31159;30733;30244;30572;30724;29797;29456;30140;30541;30618;31367;31319;32086
"Personer";"0 Hele landet";"Kvinner";"13 år";31586;26434;27484;28885;29809;30829;30791;30374;30423;30545;30804;31338;30897;30397;30756;30933;29964;29656;30325;30677;30750;31494;31406
"Personer";"0 Hele landet";"Kvinner";"14 år";32213;25897;26463;27524;28997;29933;30932;30927;30464;30578;30755;30983;31522;31080;30559;30945;31100;30138;29844;30441;30786;30853;31564
"Personer";"0 Hele landet";"Kvinner";"15 år";31685;25623;25925;26517;27654;29081;30014;31045;31025;30605;30744;30915;31113;31682;31266;30727;31121;31319;30322;30028;30554;30887;30933
"Personer";"0 Hele landet";"Kvinner";"16 år";33171;25276;25707;25993;26662;27760;29236;30139;31182;31173;30781;30945;31100;31335;31921;31498;30975;31399;31573;30523;30214;30722;30962
"Personer";"0 Hele landet";"Kvinner";"17 år";32960;25957;25421;25851;26196;26797;27887;29348;30314;31378;31355;30933;31150;31264;31576;32160;31705;31233;31614;31772;30672;30367;30826
"Personer";"0 Hele landet";"Kvinner";"18 år";32582;26211;26128;25577;26041;26377;26928;28031;29513;30457;31579;31562;31155;31359;31499;31802;32391;31933;31480;31840;31982;30861;30518
"Personer";"0 Hele landet";"Kvinner";"19 år";32566;26407;26502;26385;25937;26309;26623;27178;28321;29821;30794;31929;31982;31522;31769;31790;32086;32579;32071;31621;31912;32067;30933
"Personer";"0 Hele landet";"Kvinner";"20 år";32123;26731;26484;26612;26617;26098;26516;26852;27371;28630;30176;31166;32490;32401;32002;32026;32186;32302;32828;32253;31815;32019;32088
"Personer";"0 Hele landet";"Kvinner";"21 år";31753;26788;26852;26637;26859;26840;26252;26716;27055;27757;29104;30711;31847;33083;32905;32448;32539;32534;32593;33054;32531;32005;32081
"Personer";"0 Hele landet";"Kvinner";"22 år";31117;26587;26962;27038;26970;27091;27098;26555;27034;27533;28348;29765;31526;32603;33787;33535;33004;32869;32912;32920;33458;32688;32099
"Personer";"0 Hele landet";"Kvinner";"23 år";30245;27835;26753;27176;27423;27226;27450;27509;27000;27619;28267;29126;30723;32440;33443;34511;34230;33535;33339;33310;33285;33822;32860
"Personer";"0 Hele landet";"Kvinner";"24 år";30199;29364;28053;27021;27562;27716;27535;27788;27973;27717;28447;29144;30177;31716;33421;34295;35298;34775;34071;33854;33806;33822;34112
"Personer";"0 Hele landet";"Kvinner";"25 år";30157;31292;29639;28309;27454;27789;28079;27948;28162;28712;28672;29452;30242;31291;32886;34418;35253;36051;35420;34780;34469;34470;34230
"Personer";"0 Hele landet";"Kvinner";"26 år";30546;31813;31507;29867;28751;27758;28117;28523;28437;29047;29660;29658;30561;31328;32444;33833;35415;35952;36683;36003;35357;35143;34904
"Personer";"0 Hele landet";"Kvinner";"27 år";30619;33433;31997;31716;30240;28996;28045;28520;29024;29270;29944;30555;30616;31534;32367;33459;34663;36145;36507;37249;36612;36110;35591
"Personer";"0 Hele landet";"Kvinner";"28 år";30481;34036;33572;32151;32026;30502;29232;28446;29024;29775;30184;30732;31445;31511;32514;33333;34220;35234;36601;37028;37725;37214;36388
"Personer";"0 Hele landet";"Kvinner";"29 år";31100;33713;34206;33718;32446;32254;30775;29584;28801;29640;30517;30966;31397;32170;32350;33314;33995;34793;35648;36962;37415;38288;37473
"Personer";"0 Hele landet";"Kvinner";"30 år";30515;35024;33809;34311;33968;32599;32522;31054;29941;29306;30309;31121;31568;32072;32915;33014;33923;34362;35115;35955;37281;37899;38433
"Personer";"0 Hele landet";"Kvinner";"31 år";30280;34750;35131;33921;34544;34088;32747;32742;31353;30412;29890;30841;31557;32085;32554;33413;33407;34271;34616;35320;36174;37654;38027
"Personer";"0 Hele landet";"Kvinner";"32 år";30311;34189;34870;35206;34180;34675;34226;32959;33011;31747;30931;30282;31252;32014;32616;33035;33808;33579;34420;34818;35522;36480;37748
"Personer";"0 Hele landet";"Kvinner";"33 år";29736;34013;34269;34995;35404;34310;34806;34437;33138;33342;32190;31289;30737;31675;32485;33035;33379;34106;33812;34625;34968;35879;36526
"Personer";"0 Hele landet";"Kvinner";"34 år";28544;33646;34080;34334;35135;35521;34451;35013;34658;33448;33738;32620;31672;31157;32129;32876;33390;33628;34271;33998;34763;35260;35983
"Personer";"0 Hele landet";"Kvinner";"35 år";29323;33258;33690;34117;34477;35219;35606;34636;35207;34966;33798;34138;32950;32019;31601;32509;33172;33727;33763;34474;34148;35043;35352
"Personer";"0 Hele landet";"Kvinner";"36 år";29542;32462;33280;33749;34231;34571;35332;35759;34842;35457;35312;34121;34466;33271;32379;31933;32831;33380;33975;33945;34599;34410;35045
"Personer";"0 Hele landet";"Kvinner";"37 år";30220;31651;32515;33335;33866;34347;34621;35467;35933;35065;35768;35598;34391;34768;33584;32701;32182;33046;33545;34153;34097;34780;34475
"Personer";"0 Hele landet";"Kvinner";"38 år";31352;31408;31674;32534;33453;33961;34402;34749;35591;36134;35331;36031;35835;34680;35081;33853;32968;32360;33250;33707;34252;34297;34814
"Personer";"0 Hele landet";"Kvinner";"39 år";32678;31184;31409;31687;32667;33533;34010;34471;34882;35790;36381;35583;36260;36102;35012;35348;34062;33121;32532;33400;33835;34425;34382
"Personer";"0 Hele landet";"Kvinner";"40 år";29431;31356;31211;31425;31752;32694;33597;34092;34540;35027;36030;36579;35798;36475;36359;35218;35533;34239;33240;32701;33516;33954;34477
"Personer";"0 Hele landet";"Kvinner";"41 år";28139;31399;31351;31245;31504;31770;32747;33674;34166;34678;35236;36241;36776;36047;36651;36557;35406;35739;34358;33354;32815;33625;34004
"Personer";"0 Hele landet";"Kvinner";"42 år";25249;31143;31365;31358;31274;31538;31813;32793;33750;34276;34845;35431;36430;36982;36244;36848;36730;35553;35857;34465;33435;32962;33703
"Personer";"0 Hele landet";"Kvinner";"43 år";23387;31679;31125;31382;31448;31296;31543;31869;32822;33837;34411;35020;35565;36618;37118;36385;36999;36873;35647;35957;34612;33568;33037
"Personer";"0 Hele landet";"Kvinner";"44 år";20727;30954;31657;31146;31429;31462;31322;31571;31880;32930;33964;34568;35158;35736;36778;37241;36524;37099;37006;35719;36083;34716;33598
"Personer";"0 Hele landet";"Kvinner";"45 år";21352;30528;30939;31616;31148;31417;31473;31350;31604;31939;33078;34104;34692;35256;35861;36854;37343;36654;37165;37037;35791;36151;34790
"Personer";"0 Hele landet";"Kvinner";"46 år";21026;30473;30497;30890;31618;31148;31434;31477;31356;31661;32070;33148;34216;34851;35356;35919;36910;37383;36696;37186;37092;35886;36213
"Personer";"0 Hele landet";"Kvinner";"47 år";20406;29790;30428;30435;30885;31612;31123;31433;31451;31388;31761;32169;33268;34317;34941;35440;35996;36984;37423;36730;37258;37168;35922
"Personer";"0 Hele landet";"Kvinner";"48 år";19544;28453;29742;30368;30413;30866;31590;31094;31452;31491;31438;31831;32233;33320;34394;35012;35496;36061;37040;37469;36742;37322;37159
"Personer";"0 Hele landet";"Kvinner";"49 år";18808;29202;28383;29709;30336;30383;30822;31541;31045;31449;31553;31490;31849;32322;33378;34451;35029;35508;36094;37052;37471;36790;37308
"Personer";"0 Hele landet";"Kvinner";"50 år";18429;29347;29145;28312;29681;30279;30338;30793;31530;31046;31488;31586;31546;31915;32353;33391;34482;35053;35559;36126;37063;37524;36795
"Personer";"0 Hele landet";"Kvinner";"51 år";18366;29813;29306;29075;28257;29642;30225;30274;30762;31512;31050;31510;31586;31559;31953;32348;33409;34456;35056;35533;36134;37067;37514
"Personer";"0 Hele landet";"Kvinner";"52 år";18253;30829;29722;29233;28994;28185;29572;30158;30214;30746;31500;31046;31503;31600;31587;31923;32360;33425;34450;35042;35504;36116;37039
"Personer";"0 Hele landet";"Kvinner";"53 år";19797;31977;30744;29632;29161;28925;28124;29512;30104;30186;30734;31485;31010;31494;31592;31582;31913;32333;33399;34420;35004;35489;36091
"Personer";"0 Hele landet";"Kvinner";"54 år";20016;28694;31857;30642;29544;29077;28842;28038;29447;30053;30141;30693;31440;30985;31466;31585;31543;31877;32288;33339;34392;34958;35413
"Personer";"0 Hele landet";"Kvinner";"55 år";20431;27423;28576;31739;30517;29443;28980;28765;27984;29375;30002;30137;30647;31390;30955;31448;31522;31492;31849;32227;33287;34348;34911
"Personer";"0 Hele landet";"Kvinner";"56 år";20168;24543;27297;28453;31597;30366;29357;28881;28664;27901;29346;29956;30081;30591;31347;30878;31392;31425;31427;31791;32172;33208;34269
"Personer";"0 Hele landet";"Kvinner";"57 år";20831;22700;24415;27183;28325;31448;30242;29226;28761;28592;27831;29292;29873;29982;30530;31256;30800;31332;31350;31356;31709;32098;33146
"Personer";"0 Hele landet";"Kvinner";"58 år";20725;20009;22586;24297;27071;28193;31274;30121;29110;28663;28485;27741;29201;29789;29905;30441;31182;30692;31243;31242;31261;31634;32021
"Personer";"0 Hele landet";"Kvinner";"59 år";21928;20561;19883;22440;24141;26929;28033;31118;30000;28987;28552;28424;27651;29086;29692;29812;30358;31096;30587;31170;31131;31179;31543
"Personer";"0 Hele landet";"Kvinner";"60 år";21766;20173;20440;19750;22302;23982;26776;27894;30951;29842;28855;28459;28290;27545;28970;29566;29716;30217;31007;30498;31079;31057;31071
"Personer";"0 Hele landet";"Kvinner";"61 år";22750;19432;20005;20330;19620;22164;23837;26607;27735;30799;29714;28731;28307;28181;27441;28853;29453;29594;30092;30864;30376;30961;30959
"Personer";"0 Hele landet";"Kvinner";"62 år";23668;18524;19289;19861;20180;19465;22044;23687;26442;27596;30602;29555;28580;28136;28025;27304;28739;29280;29465;29973;30709;30212;30811
"Personer";"0 Hele landet";"Kvinner";"63 år";23883;17771;18364;19124;19705;20046;19351;21896;23495;26258;27393;30391;29382;28390;28003;27845;27160;28591;29104;29325;29818;30547;30049
"Personer";"0 Hele landet";"Kvinner";"64 år";24210;17315;17622;18195;18965;19523;19918;19187;21734;23313;26086;27210;30207;29210;28195;27820;27696;26984;28435;28955;29171;29630;30366
"Personer";"0 Hele landet";"Kvinner";"65 år";25795;17045;17152;17469;18038;18794;19357;19743;19058;21563;23126;25891;27002;29985;28995;27993;27647;27525;26806;28246;28768;29002;29424
"Personer";"0 Hele landet";"Kvinner";"66 år";21291;16893;16905;16994;17291;17874;18636;19206;19596;18914;21361;22949;25700;26807;29764;28798;27762;27471;27320;26614;28049;28550;28825
"Personer";"0 Hele landet";"Kvinner";"67 år";22591;18087;16716;16719;16807;17079;17674;18460;19034;19408;18744;21175;22725;25473;26564;29510;28567;27563;27266;27081;26413;27818;28323
"Personer";"0 Hele landet";"Kvinner";"68 år";22395;18139;17875;16522;16529;16637;16915;17500;18267;18839;19207;18569;20981;22513;25223;26303;29257;28325;27330;27029;26856;26227;27607
"Personer";"0 Hele landet";"Kvinner";"69 år";21121;18299;17909;17646;16340;16312;16428;16729;17308;18086;18635;19010;18363;20760;22253;24952;26050;28973;28027;27072;26793;26631;25974
"Personer";"0 Hele landet";"Kvinner";"70 år";20624;17901;18028;17656;17428;16122;16104;16228;16566;17100;17909;18406;18820;18174;20529;22021;24711;25792;28676;27726;26784;26516;26387
"Personer";"0 Hele landet";"Kvinner";"71 år";20179;18198;17585;17757;17373;17167;15897;15854;16021;16375;16878;17677;18167;18611;17945;20297;21756;24402;25516;28336;27395;26497;26178
"Personer";"0 Hele landet";"Kvinner";"72 år";19667;17888;17883;17238;17452;17087;16907;15667;15612;15785;16138;16681;17432;17942;18316;17682;20060;21484;24095;25168;28009;27035;26166
"Personer";"0 Hele landet";"Kvinner";"73 år";19363;18546;17513;17538;16899;17098;16773;16647;15420;15364;15490;15904;16416;17172;17666;18055;17437;19799;21204;23711;24811;27605;26630
"Personer";"0 Hele landet";"Kvinner";"74 år";18340;18081;18145;17178;17195;16561;16815;16462;16330;15126;15116;15233;15606;16135;16876;17366;17794;17164;19504;20847;23392;24399;27192
"Personer";"0 Hele landet";"Kvinner";"75 år";17467;18711;17648;17679;16740;16803;16190;16448;16104;15963;14801;14831;14923;15331;15801;16541;17089;17480;16872;19136;20493;22981;23994
"Personer";"0 Hele landet";"Kvinner";"76 år";17089;18856;18207;17196;17205;16278;16398;15794;16051;15727;15624;14449;14482;14615;15005;15466;16183;16750;17153;16526;18780;20104;22579
"Personer";"0 Hele landet";"Kvinner";"77 år";15634;18580;18278;17651;16712;16699;15798;15952;15369;15618;15317;15264;14107;14102;14274;14643;15126;15809;16392;16762;16169;18353;19692
"Personer";"0 Hele landet";"Kvinner";"78 år";14817;18299;17944;17662;17038;16159;16152;15340;15494;14901;15145;14895;14857;13716;13715;13889;14256;14740;15368;15993;16341;15780;17914
"Personer";"0 Hele landet";"Kvinner";"79 år";13843;18709;17601;17244;16911;16416;15620;15575;14795;14984;14394;14679;14401;14410;13273;13269;13492;13827;14292;14953;15536;15915;15331
"Personer";"0 Hele landet";"Kvinner";"80 år";12737;14774;17877;16789;16540;16192;15769;14999;14995;14208;14448;13832;14147;13861;13890;12826;12839;13017;13359;13811;14462;15010;15434
"Personer";"0 Hele landet";"Kvinner";"81 år";11934;14855;13988;16977;15956;15749;15404;15100;14341;14366;13560;13814;13233;13566;13324;13311;12321;12336;12528;12862;13307;13950;14499
"Personer";"0 Hele landet";"Kvinner";"82 år";10864;14112;13966;13187;16011;15114;14958;14633;14309;13580;13678;12928;13194;12632;12919;12711;12748;11776;11797;11986;12339;12765;13413
"Personer";"0 Hele landet";"Kvinner";"83 år";9822;12739;13228;13006;12329;15024;14226;14134;13737;13471;12790;12895;12211;12486;11893;12283;12074;12083;11201;11278;11351;11770;12163
"Personer";"0 Hele landet";"Kvinner";"84 år";8703;11350;11736;12293;11995;11493;14000;13383;13192;12825;12577;11955;12094;11496;11729;11254;11561;11411;11381;10600;10651;10698;11128
"Personer";"0 Hele landet";"Kvinner";"85 år";7666;10273;10430;10706;11249;11048;10584;12977;12342;12183;11872;11659;11142;11280;10696;10887;10483;10834;10739;10642;9974;10004;10025
"Personer";"0 Hele landet";"Kvinner";"86 år";6457;9137;9224;9408;9642;10207;10124;9626;11876;11284;11197;10863;10729;10207;10393;9829;10059;9737;10076;9969;9908;9301;9355
"Personer";"0 Hele landet";"Kvinner";"87 år";5548;8105;8103;8238;8368;8603;9177;9158;8701;10744;10196;10162;9899;9759;9243;9478;9017;9194;8861;9202;9172;9106;8632
"Personer";"0 Hele landet";"Kvinner";"88 år";4569;6903;7097;7117;7221;7358;7622;8187;8170;7752;9590;9086;9087;8888;8763;8306;8580;8147;8330;8066;8379;8328;8313
"Personer";"0 Hele landet";"Kvinner";"89 år";3733;5741;5917;6175;6124;6262;6410;6647;7134;7135;6886;8430;8025;8025;7864;7789;7396;7630;7266;7379;7179;7537;7460
"Personer";"0 Hele landet";"Kvinner";"90 år";2893;4842;4830;5015;5226;5156;5345;5537;5663;6116;6175;5983;7293;6983;6879;6802;6821;6464;6657;6327;6388;6336;6597
"Personer";"0 Hele landet";"Kvinner";"91 år";2318;3764;4000;3983;4139;4379;4308;4481;4677;4774;5161;5268;5089;6115;5973;5905;5777;5782;5555;5704;5449;5499;5485
"Personer";"0 Hele landet";"Kvinner";"92 år";1781;2950;3054;3194;3227;3379;3641;3552;3664;3882;3951;4256;4383;4247;5042;5029;4970;4789;4865;4675;4784;4620;4685
"Personer";"0 Hele landet";"Kvinner";"93 år";1306;2175;2332;2428;2503;2593;2692;2939;2849;2951;3161;3214;3451;3539;3442;4133;4137;4073;3916;3999;3848;3966;3843
"Personer";"0 Hele landet";"Kvinner";"94 år";952;1651;1701;1809;1816;1909;2022;2111;2315;2238;2325;2495;2537;2720;2770;2731;3338;3296;3264;3118;3220;3106;3161
"Personer";"0 Hele landet";"Kvinner";"95 år";624;1210;1256;1269;1344;1364;1465;1548;1586;1776;1751;1790;1929;1962;2074;2095;2139;2601;2576;2493;2388;2542;2429
"Personer";"0 Hele landet";"Kvinner";"96 år";438;828;869;926;897;1003;1028;1065;1139;1167;1304;1292;1316;1440;1434;1549;1592;1616;1930;1927;1860;1813;1959
"Personer";"0 Hele landet";"Kvinner";"97 år";293;584;574;603;642;624;722;772;741;820;863;932;929;956;1012;1035;1140;1141;1180;1413;1400;1328;1325
"Personer";"0 Hele landet";"Kvinner";"98 år";186;383;404;395;413;432;438;479;528;491;566;614;649;666;663;701;710;787;816;824;1002;980;940
"Personer";"0 Hele landet";"Kvinner";"99 år";117;238;253;261;269;270;294;311;324;359;340;381;436;468;429;464;482;489;529;572;556;688;675
"Personer";"0 Hele landet";"Kvinner";"100 år";74;147;152;161;166;182;184;181;205;205;227;213;228;287;301;282;306;329;327;360;365;358;453
"Personer";"0 Hele landet";"Kvinner";"101 år";49;87;81;89;97;95;118;113;130;117;131;146;131;140;172;197;180;195;203;197;250;227;232
"Personer";"0 Hele landet";"Kvinner";"102 år";31;44;48;44;56;66;61;78;74;89;74;78;94;83;79;99;122;117;112;133;110;166;142
"Personer";"0 Hele landet";"Kvinner";"103 år";16;33;27;28;24;27;47;35;39;43;52;40;46;54;42;47;58;77;66;76;82;73;97
"Personer";"0 Hele landet";"Kvinner";"104 år";6;11;21;19;14;12;14;22;24;23;24;29;25;24;35;30;28;33;43;37;41;51;47
"Personer";"0 Hele landet";"Kvinner";"105 år eller eldre";8;29;24;22;21;20;14;18;23;33;28;27;27;29;27;29;35;37;44;50;52;54;75
